date_detected,timestamp,title,slug,outcome,type,side,price,size,usdcSize,asset,transactionHash
2026-05-26 15:08:38,1779799211,"Will Bitcoin dip to $76,000 May 25-31?",will-bitcoin-dip-to-76k-may-25-31-2026,No,TRADE,BUY,0.29,8,2.4353,33569743728996302220669733995020067041800725449772853765906487198954458737690,0xd21df14f1f8390b7d0f909f10fa8fa01bec4b981e1050a884ad04883e8cc1524
2026-05-26 15:08:38,1779799204,"Will the price of Bitcoin be above $76,000 on May 26?",bitcoin-above-76k-on-may-26-2026,Yes,TRADE,BUY,0.935,230,216.02847,101696400522904383879910424453274795510574484165894079507232485023663200731882,0xf552480ff74d830eb8689832527b324882e099c650d9c775a4392b1796190cfd
2026-05-26 15:08:38,1779799204,"Will the price of Bitcoin be between $74,000 and $76,000 on May 26?",will-the-price-of-bitcoin-be-between-74000-76000-on-may-26-2026,No,TRADE,BUY,0.94,30,28.31844,47600455615929490626163943130629826387064004292876452673926931722754065500594,0x3df6e0b15acbde19733ec68e962a628e9f32e77bd4a7e0c522a6ea6999e9b4a6
2026-05-26 15:08:38,1779799199,"Will the price of Bitcoin be above $76,000 on May 26?",bitcoin-above-76k-on-may-26-2026,Yes,TRADE,BUY,0.935,230,216.02847,101696400522904383879910424453274795510574484165894079507232485023663200731882,0x112f65edcf3fede9af3d17b8ae39fa0ded2de345ae0dee896bedb8f7150c5bb3
2026-05-26 15:08:38,1779799171,"Will the price of Bitcoin be above $76,000 on May 26?",bitcoin-above-76k-on-may-26-2026,Yes,TRADE,BUY,0.935,80,75.14034,101696400522904383879910424453274795510574484165894079507232485023663200731882,0x6390a20a60f28b22869af319d0509985cce0911eab93bcbe5333bb1792868c51
2026-05-26 15:08:38,1779799164,"Will the price of Bitcoin be above $76,000 on May 26?",bitcoin-above-76k-on-may-26-2026,Yes,TRADE,BUY,0.933,30,28.12127,101696400522904383879910424453274795510574484165894079507232485023663200731882,0xcaba1a117612664a0e320e2a2568ca188afaf59f6cdf1e09fcffb4f3d32d0f04
2026-05-26 15:08:38,1779799157,"Will the price of Bitcoin be above $78,000 on May 26?",bitcoin-above-78k-on-may-26-2026,No,TRADE,BUY,0.931,60,56.129799999999996,14658893069672317885388728058038617297662316167660245758411111871452668226283,0x523658da1692c5a479de854f41aaaa724a13d6f35df60bbc22203d75ce7d20ff
2026-05-26 15:08:38,1779799150,"Will the price of Bitcoin be above $76,000 on May 26?",bitcoin-above-76k-on-may-26-2026,Yes,TRADE,BUY,0.932,270,252.8378,101696400522904383879910424453274795510574484165894079507232485023663200731882,0xd7133fc41ae6768948551c485ee6648e06b6f7ee6b6e98d20cf44c558c6e201d
2026-05-26 15:08:38,1779799141,"Will the price of Bitcoin be above $76,000 on May 26?",bitcoin-above-76k-on-may-26-2026,Yes,TRADE,BUY,0.93,42.82,39.8226,101696400522904383879910424453274795510574484165894079507232485023663200731882,0xc9a41ca396f17e009ac65b8f79c0e763053b865ab393865a891dd4ddafaedaea
2026-05-26 15:08:38,1779799120,"Will the price of Bitcoin be above $76,000 on May 26?",bitcoin-above-76k-on-may-26-2026,Yes,TRADE,BUY,0.932,60,56.186170000000004,101696400522904383879910424453274795510574484165894079507232485023663200731882,0xbb36053c3126aadd3aaff38c0dbcd98fa2329017d80619c22457a31c8749f242
2026-05-26 15:08:38,1779799113,"Will the price of Bitcoin be above $76,000 on May 26?",bitcoin-above-76k-on-may-26-2026,Yes,TRADE,BUY,0.93,0.07,0.0651,101696400522904383879910424453274795510574484165894079507232485023663200731882,0x59ab4245c3035d1832620d1ff503453949f92f7f09ce1df6b4ec18ef320fc868
2026-05-26 15:08:38,1779799111,"Will the price of Bitcoin be above $76,000 on May 26?",bitcoin-above-76k-on-may-26-2026,Yes,TRADE,BUY,0.932,5.39,5.04739,101696400522904383879910424453274795510574484165894079507232485023663200731882,0x5c5577c6f1ecd7f2058515c8c7dc0954ff42e3040e0189f669ac6096f5a9a29a
2026-05-26 15:08:38,1779799111,"Will the price of Bitcoin be above $76,000 on May 26?",bitcoin-above-76k-on-may-26-2026,Yes,TRADE,BUY,0.932,40,37.45745,101696400522904383879910424453274795510574484165894079507232485023663200731882,0x0e2295786f2d76c9f3cb5b8e1ac0da0340e845c1f0062542ac2f0241b18392e4
2026-05-26 15:08:38,1779799110,"Will the price of Bitcoin be above $76,000 on May 26?",bitcoin-above-76k-on-may-26-2026,Yes,TRADE,BUY,0.93,0.6,0.558,101696400522904383879910424453274795510574484165894079507232485023663200731882,0x049b5d6281e8d756a4acc4d8a6d03ee3467ed1e86cea13fc5d6ab0d7329ad336
2026-05-26 15:08:38,1779799104,"Will the price of Bitcoin be above $76,000 on May 26?",bitcoin-above-76k-on-may-26-2026,Yes,TRADE,BUY,0.93,0.6,0.558,101696400522904383879910424453274795510574484165894079507232485023663200731882,0x0bdc0aa50252d11992aac339dd292f28e64713657e9c17fa2080ace1d43a8602
2026-05-26 15:08:38,1779799104,"Will the price of Bitcoin be above $76,000 on May 26?",bitcoin-above-76k-on-may-26-2026,Yes,TRADE,BUY,0.93,0.6,0.558,101696400522904383879910424453274795510574484165894079507232485023663200731882,0xcf8325c03a5d4c17b7e6e9fa1bcf876e4040ef76e1d8adf091719703245d4b21
2026-05-26 15:08:38,1779799104,"Will the price of Bitcoin be above $76,000 on May 26?",bitcoin-above-76k-on-may-26-2026,Yes,TRADE,BUY,0.93,0.6,0.558,101696400522904383879910424453274795510574484165894079507232485023663200731882,0x2f7f5a8da876ea4a88824e7f6047bf60dfa46b7f561b1b2bc65c1f20dfa04387
2026-05-26 15:08:38,1779799103,"Will the price of Bitcoin be above $76,000 on May 26?",bitcoin-above-76k-on-may-26-2026,Yes,TRADE,BUY,0.93,39.79,37.0047,101696400522904383879910424453274795510574484165894079507232485023663200731882,0x12000e14872ba32607c89d93432059d7fc7e4bc7e0fc6788570586eabb8786dd
2026-05-26 15:08:38,1779799080,"Will the price of Bitcoin be above $76,000 on May 26?",bitcoin-above-76k-on-may-26-2026,Yes,TRADE,BUY,0.931,80,74.83973,101696400522904383879910424453274795510574484165894079507232485023663200731882,0x0643af25b1bc290ca34529a6f63e3e908d896936de23d81c44c819185254235e
2026-05-26 15:08:38,1779799076,"Will the price of Bitcoin be above $76,000 on May 26?",bitcoin-above-76k-on-may-26-2026,Yes,TRADE,BUY,0.931,9.66,9.036890000000001,101696400522904383879910424453274795510574484165894079507232485023663200731882,0x97f6a9d0720d9b89ca84a22fa5f3b04941ae2dbc1a2a5a938ff515a54259414d
2026-05-26 15:08:38,1779799076,"Will the price of Bitcoin be above $76,000 on May 26?",bitcoin-above-76k-on-may-26-2026,Yes,TRADE,BUY,0.931,70,65.48477,101696400522904383879910424453274795510574484165894079507232485023663200731882,0x156af90b4e7e140c9951f2f0850f6199b5530a8e23c0b9144fab74c9d2ca4f00
2026-05-26 15:08:38,1779799069,"Will the price of Bitcoin be above $76,000 on May 26?",bitcoin-above-76k-on-may-26-2026,Yes,TRADE,BUY,0.931,60,56.129799999999996,101696400522904383879910424453274795510574484165894079507232485023663200731882,0xa92d535df031af7c7542006781d49cdaf5d556481923610c545fa1aa9b3d431f
2026-05-26 15:08:38,1779799052,"Will the price of Bitcoin be above $76,000 on May 26?",bitcoin-above-76k-on-may-26-2026,Yes,TRADE,BUY,0.932,1.13,1.05316,101696400522904383879910424453274795510574484165894079507232485023663200731882,0x8977e068429ed1b50d2f346a3b9a463c7a045c8111b5296ab7447238b78ca62f
2026-05-26 15:08:38,1779799045,"Will the price of Bitcoin be above $76,000 on May 26?",bitcoin-above-76k-on-may-26-2026,Yes,TRADE,BUY,0.933,50,46.86878,101696400522904383879910424453274795510574484165894079507232485023663200731882,0xb3bc149288d6efca941f263008b2769e169bdc8cb82e08e33e9cd4973723d42d
2026-05-26 15:08:38,1779799041,"Will the price of Bitcoin be above $76,000 on May 26?",bitcoin-above-76k-on-may-26-2026,Yes,TRADE,BUY,0.932,60,56.186170000000004,101696400522904383879910424453274795510574484165894079507232485023663200731882,0x27f733142e6207afdae6a5ebaad23550540c818966ad2c4362edef715e5d0109
2026-05-26 15:08:38,1779799038,"Will the price of Bitcoin be above $76,000 on May 26?",bitcoin-above-76k-on-may-26-2026,Yes,TRADE,BUY,0.932,60.24,56.410920000000004,101696400522904383879910424453274795510574484165894079507232485023663200731882,0x48f9d8dc27ae5480f67f8d2406446831717b01cf6019f80e8c253951c412223d
2026-05-26 15:08:38,1779799027,"Will the price of Bitcoin be above $76,000 on May 26?",bitcoin-above-76k-on-may-26-2026,Yes,TRADE,BUY,0.932,60.24,56.410920000000004,101696400522904383879910424453274795510574484165894079507232485023663200731882,0xdbf16bde5085138e2ebc4e582fa175356897d8d7bbb8827549b252a7a2d2b054
2026-05-26 15:08:38,1779799026,"Will the price of Bitcoin be above $76,000 on May 26?",bitcoin-above-76k-on-may-26-2026,Yes,TRADE,BUY,0.931,60,56.129799999999996,101696400522904383879910424453274795510574484165894079507232485023663200731882,0xcaaaf58dbbf18dc16f5ab06bc31c03373ac58a022e24d71d92ec5d27c47d7c43
2026-05-26 15:08:38,1779798992,Bitcoin Up or Down on May 26?,bitcoin-up-or-down-on-may-26-2026,Down,TRADE,BUY,0.82,307.05,254.95344,101413462990998546049607956368994022024443266822606241226320545973718102670483,0xe136855020c98f5cdd409e6e4ab77cc5e21cc6a4e53375454cabef1d15f8c6eb
2026-05-26 15:18:36,1779801479,"Will the price of Bitcoin be between $74,000 and $76,000 on May 26?",will-the-price-of-bitcoin-be-between-74000-76000-on-may-26-2026,No,TRADE,BUY,0.958,3,2.874,47600455615929490626163943130629826387064004292876452673926931722754065500594,0x4425ae23d942c9526d6713bfeac5ca0dd601724095e2eceed9851990169e2ef6
2026-05-26 15:18:36,1779801479,"Will the price of Bitcoin be between $74,000 and $76,000 on May 26?",will-the-price-of-bitcoin-be-between-74000-76000-on-may-26-2026,No,TRADE,BUY,0.958,20,19.16,47600455615929490626163943130629826387064004292876452673926931722754065500594,0xaa3a88ba2190c56e1d2dd56a37ed53bfc58311b081e688ae86aaa37f7c08ccef
2026-05-26 15:18:36,1779801479,"Will the price of Bitcoin be between $74,000 and $76,000 on May 26?",will-the-price-of-bitcoin-be-between-74000-76000-on-may-26-2026,No,TRADE,BUY,0.958,3,2.874,47600455615929490626163943130629826387064004292876452673926931722754065500594,0x9e71bf5f4b2d97d80cc510d69cfd1a5afbbc59111f6ecab129c1aacea9eaed09
2026-05-26 15:18:36,1779801479,"Will the price of Bitcoin be between $74,000 and $76,000 on May 26?",will-the-price-of-bitcoin-be-between-74000-76000-on-may-26-2026,No,TRADE,BUY,0.958,10,9.58,47600455615929490626163943130629826387064004292876452673926931722754065500594,0x7732412aabd3440950110dc6b78450972b04a9baacfd6a4ba994afdff122bbd9
2026-05-26 15:18:36,1779801479,"Will the price of Bitcoin be between $74,000 and $76,000 on May 26?",will-the-price-of-bitcoin-be-between-74000-76000-on-may-26-2026,No,TRADE,BUY,0.958,2,1.916,47600455615929490626163943130629826387064004292876452673926931722754065500594,0x12007201f05cb99bcfdbfc8b6bfedc681db3ec59708e1515c4878a4b1f6ccbbe
2026-05-26 15:18:37,1779801474,Bitcoin Up or Down on May 26?,bitcoin-up-or-down-on-may-26-2026,Down,TRADE,BUY,0.85,119,102.21207000000001,101413462990998546049607956368994022024443266822606241226320545973718102670483,0xaf21195f8f40da0d7fdb916e87e4841bfc67f3f459038d35abc1c55d9cb5391b
2026-05-26 15:18:37,1779801372,Bitcoin Up or Down on May 26?,bitcoin-up-or-down-on-may-26-2026,Down,TRADE,BUY,0.84,2135.76,1814.1316299999999,101413462990998546049607956368994022024443266822606241226320545973718102670483,0x516a57b03dc898185205abbfd0a23c142cec0cdfb632feb48f76d4bece486dfd
2026-05-26 15:18:37,1779801362,"Will the price of Bitcoin be between $74,000 and $76,000 on May 26?",will-the-price-of-bitcoin-be-between-74000-76000-on-may-26-2026,No,TRADE,BUY,0.959,0.02,0.01918,47600455615929490626163943130629826387064004292876452673926931722754065500594,0x05ce4a3e7e7526ec453ec3ccddfc981af9356d3b99103baa6c0964636591bba6
2026-05-26 15:18:37,1779801355,"Will the price of Bitcoin be between $74,000 and $76,000 on May 26?",will-the-price-of-bitcoin-be-between-74000-76000-on-may-26-2026,No,TRADE,BUY,0.96,250,240.672,47600455615929490626163943130629826387064004292876452673926931722754065500594,0xc1e32da1f1797f1ca43576963c3a3e49f960ec03fb411e4d5696b95d25d7a682
2026-05-26 15:18:37,1779801327,"Will the price of Bitcoin be between $78,000 and $80,000 on May 26?",will-the-price-of-bitcoin-be-between-78000-80000-on-may-26-2026,No,TRADE,BUY,0.943,70,66.27337,89825981471271232929499222091693176490611251677486306330362067390787902252899,0x63b4cac9a3a33acba637cd014a563fa0a34ea201dc35bbc3eae8baf533879250
2026-05-26 15:18:37,1779801302,"Will the price of Bitcoin be between $78,000 and $80,000 on May 26?",will-the-price-of-bitcoin-be-between-78000-80000-on-may-26-2026,No,TRADE,BUY,0.9399827503162442,240.0044,226.547786,89825981471271232929499222091693176490611251677486306330362067390787902252899,0x5d010fa96aff63cab6e30b51d6f5b7d3ac9da49db3296e73646aa759182327e9
2026-05-26 15:18:37,1779801288,"Will the price of Bitcoin be between $78,000 and $80,000 on May 26?",will-the-price-of-bitcoin-be-between-78000-80000-on-may-26-2026,No,TRADE,BUY,0.9389999991437689,70.07454,66.080953,89825981471271232929499222091693176490611251677486306330362067390787902252899,0x9855658a8df8a6bbbf3627a7a330ae5d45e6dad4daac335a12c7cfd3a8fb7449
2026-05-26 15:18:37,1779801285,"Will the price of Bitcoin be between $78,000 and $80,000 on May 26?",will-the-price-of-bitcoin-be-between-78000-80000-on-may-26-2026,No,TRADE,BUY,0.941,70,66.14204000000001,89825981471271232929499222091693176490611251677486306330362067390787902252899,0xb85119f48cb249de0be40d065d8caa0f1a720a5246c440b822fe066147b74d8d
2026-05-26 15:18:37,1779801285,"Will the price of Bitcoin be between $78,000 and $80,000 on May 26?",will-the-price-of-bitcoin-be-between-78000-80000-on-may-26-2026,No,TRADE,BUY,0.941,0.32,0.30236,89825981471271232929499222091693176490611251677486306330362067390787902252899,0xe0ee3eca663f1aa1c528c7388f76565dd78cf43e6beb1c94872ee6f6b788355b
2026-05-26 15:18:37,1779801281,"Will the price of Bitcoin be between $78,000 and $80,000 on May 26?",will-the-price-of-bitcoin-be-between-78000-80000-on-may-26-2026,No,TRADE,BUY,0.9393102512239044,80.058743,75.51946799999999,89825981471271232929499222091693176490611251677486306330362067390787902252899,0xcb8b965ded28d7529bc6c3c50c15b461e66764e848016a98bab5bf4665d5a126
2026-05-26 15:18:37,1779801239,"Will the price of Bitcoin be between $74,000 and $76,000 on May 26?",will-the-price-of-bitcoin-be-between-74000-76000-on-may-26-2026,No,TRADE,BUY,0.958,30,28.824489999999997,47600455615929490626163943130629826387064004292876452673926931722754065500594,0x517a15421d9fa80166c6706849b1af9211662b7abd6a427d700604841fcfca91
2026-05-26 15:18:37,1779801236,"Will the price of Bitcoin be above $66,000 on May 30?",bitcoin-above-66k-on-may-30-2026,Yes,TRADE,BUY,0.99,1.982,1.96218,110937688724590726277191057431668014868842756741116626124498964889736108558183,0x6693821911bd0cc52aea7b8efef1496646e6fbe360a64ecc34db635e04c65d07
2026-05-26 15:18:37,1779801122,Bitcoin Up or Down on May 26?,bitcoin-up-or-down-on-may-26-2026,Down,TRADE,BUY,0.84,67,56.91033,101413462990998546049607956368994022024443266822606241226320545973718102670483,0x6b671a177d5a55b5ee946dfe1339d0d4f5c06b556da3d5abaae00de96a5a7fee
2026-05-26 15:18:37,1779801113,"Will Bitcoin reach $79,000 on May 26?",will-bitcoin-reach-79k-on-may-26,No,TRADE,BUY,0.927,50,46.58684,104756236315269282987048030789377099176966466116699088316535452939279913267949,0xaf247db22cf7469d88f427cb6703fa4e4c9e57ccf53eeaf10c2507b93ca46878
2026-05-26 15:18:37,1779801089,Bitcoin Up or Down on May 26?,bitcoin-up-or-down-on-may-26-2026,Down,TRADE,BUY,0.84,68,57.75974,101413462990998546049607956368994022024443266822606241226320545973718102670483,0xcbd32ef73f734b0ca68165f4ad162885d34f38581b1a80f6432cfe30615a3b03
2026-05-26 15:18:37,1779800984,"Will the price of Bitcoin be between $76,000 and $78,000 on May 26?",will-the-price-of-bitcoin-be-between-76000-78000-on-may-26-2026,Yes,TRADE,BUY,0.9,0.27,0.243,27816498921535806143796071076973933680747500966093816317112273250888220177007,0xe76cbeb4e344e7330bffcb618ec9275d1c80e7999200ee731aed2bf75d5fe1c5
2026-05-26 15:18:37,1779800970,"Will the price of Bitcoin be between $76,000 and $78,000 on May 26?",will-the-price-of-bitcoin-be-between-76000-78000-on-may-26-2026,Yes,TRADE,BUY,0.9,18.4,16.56,27816498921535806143796071076973933680747500966093816317112273250888220177007,0xc4ab04bdaa07ef6f212a7196bb18a0c2c3a20d98a3bfddc931ecc9e3ac3d06c2
2026-05-26 15:18:37,1779800970,"Will the price of Bitcoin be between $76,000 and $78,000 on May 26?",will-the-price-of-bitcoin-be-between-76000-78000-on-may-26-2026,Yes,TRADE,BUY,0.9,80,72,27816498921535806143796071076973933680747500966093816317112273250888220177007,0xa91e014c143c5967f7d88066ad0a1da19e2a46393d2d70e2972a588fc8092ac1
2026-05-26 15:18:37,1779800968,Bitcoin Up or Down on May 26?,bitcoin-up-or-down-on-may-26-2026,Down,TRADE,BUY,0.83,75,62.99077,101413462990998546049607956368994022024443266822606241226320545973718102670483,0xc789494a21c35f6ef13024df876815bede153a3f6629b4a5c07e895506b15c65
2026-05-26 15:18:37,1779800965,"Will the price of Bitcoin be between $76,000 and $78,000 on May 26?",will-the-price-of-bitcoin-be-between-76000-78000-on-may-26-2026,Yes,TRADE,BUY,0.9,2950,2655,27816498921535806143796071076973933680747500966093816317112273250888220177007,0x609c1c3b3e3411d025c359a6d5cdb99db7868ba35f9892fc2b4cde8768b5899a
2026-05-26 15:19:38,1779801558,Bitcoin Up or Down on May 26?,bitcoin-up-or-down-on-may-26-2026,Down,TRADE,BUY,0.87,281,246.69467,101413462990998546049607956368994022024443266822606241226320545973718102670483,0xeedd693cfa53a35ef97c8fca9f105ec0c9c36f8f676cf19fe3046b09f5c2d818
2026-05-26 15:19:38,1779801516,Bitcoin Up or Down on May 26?,bitcoin-up-or-down-on-may-26-2026,Down,TRADE,BUY,0.86,0.28,0.24314999999999998,101413462990998546049607956368994022024443266822606241226320545973718102670483,0x3f7fed7b7066c75f1c810164c4ea0cca38a02fc905859b5ddafff5a63cd63072
2026-05-26 15:19:38,1779801516,Bitcoin Up or Down on May 26?,bitcoin-up-or-down-on-may-26-2026,Down,TRADE,BUY,0.86,97,84.23751,101413462990998546049607956368994022024443266822606241226320545973718102670483,0x6ec9e2709cbb67a488f6b2ef27d88be460a2078df9ef84f18fcedad37308ad09
2026-05-26 15:19:38,1779801512,"Will the price of Bitcoin be between $74,000 and $76,000 on May 26?",will-the-price-of-bitcoin-be-between-74000-76000-on-may-26-2026,No,TRADE,BUY,0.956,120,115.07333,47600455615929490626163943130629826387064004292876452673926931722754065500594,0x95073ef991eb7dc56d1941a28b8c1d3d18baec6575f5bf329ddf30e61dbbf687
2026-05-26 15:19:38,1779801500,"Will Bitcoin reach $78,000 on May 26?",will-bitcoin-reach-78k-on-may-26,No,TRADE,BUY,0.690000002916849,147.419353,101.719354,63046365328317475095088274760775100639081837613432576428582914584497519766670,0x30daf262f0dfc24ccfa4071b318f53cf794d15516078634ac5ceb44e4160dd97
2026-05-26 15:19:38,1779801481,"Will the price of Bitcoin be between $78,000 and $80,000 on May 26?",will-the-price-of-bitcoin-be-between-78000-80000-on-may-26-2026,No,TRADE,BUY,0.949455312408594,90.05162,85.802489,89825981471271232929499222091693176490611251677486306330362067390787902252899,0x4de413eb9ad09fe96c9cb53dd95d7654877a186575d0a13a63ec1a14f3d24468
2026-05-26 15:21:50,1779801658,"Will the price of Bitcoin be between $74,000 and $76,000 on May 26?",will-the-price-of-bitcoin-be-between-74000-76000-on-may-26-2026,No,TRADE,BUY,0.9529302325581396,107.5,102.77752,47600455615929490626163943130629826387064004292876452673926931722754065500594,0xad2e2b9c1685877fd1326985a2a7e62d6deb449b63ece9f3aa9d20ee29f5eca5
2026-05-26 15:22:50,1779801721,"Will the price of Bitcoin be above $78,000 on May 26?",bitcoin-above-78k-on-may-26-2026,No,TRADE,BUY,0.95,120,114.399,14658893069672317885388728058038617297662316167660245758411111871452668226283,0x141eda98733e72e8009eb8ef76095566ce7419a83358b9e5ad8381861644a709
2026-05-26 15:33:59,1779802412,"Will the price of Bitcoin be between $76,000 and $78,000 on May 26?",will-the-price-of-bitcoin-be-between-76000-78000-on-may-26-2026,Yes,TRADE,BUY,0.88,163.2,143.616,27816498921535806143796071076973933680747500966093816317112273250888220177007,0x096ce396e34b2951406e7ebceb7cc72e4f1383881d1bfd148897b1f18a0a3e9c,76784.01
2026-05-26 15:34:00,1779802333,"Will the price of Bitcoin be between $76,000 and $78,000 on May 26?",will-the-price-of-bitcoin-be-between-76000-78000-on-may-26-2026,Yes,TRADE,BUY,0.88,824,731.211,27816498921535806143796071076973933680747500966093816317112273250888220177007,0x65030d6dfa1f44865b44901beefd57cab3b94848cc0c33749bc0e0e956395092,76786.0
2026-05-26 15:34:00,1779802303,"Will the price of Bitcoin be between $76,000 and $78,000 on May 26?",will-the-price-of-bitcoin-be-between-76000-78000-on-may-26-2026,Yes,TRADE,BUY,0.87,231,202.79882,27816498921535806143796071076973933680747500966093816317112273250888220177007,0xd25b00a27b062b483d4caa4131c7f4daec48c3429c519f376643a87b01bef550,76786.0
2026-05-26 15:34:01,1779802295,"Will the price of Bitcoin be between $74,000 and $76,000 on May 26?",will-the-price-of-bitcoin-be-between-74000-76000-on-may-26-2026,No,TRADE,BUY,0.897,240,216.83216,47600455615929490626163943130629826387064004292876452673926931722754065500594,0xd626a3ae79ded24d087d94caf53c64bbd7bd2073a046e2720be302b85f042bd8,76786.0
2026-05-26 15:34:01,1779802275,"Will the price of Bitcoin be between $74,000 and $76,000 on May 26?",will-the-price-of-bitcoin-be-between-74000-76000-on-may-26-2026,No,TRADE,BUY,0.9110000140333931,62.921347,57.321348,47600455615929490626163943130629826387064004292876452673926931722754065500594,0x10398224901cf9dc1b0880ccdd8160e136496140161a177e1a63c31b3c0e6f85,76791.5
2026-05-26 15:34:02,1779802270,"Will the price of Bitcoin be between $74,000 and $76,000 on May 26?",will-the-price-of-bitcoin-be-between-74000-76000-on-may-26-2026,No,TRADE,BUY,0.908,100,91.38475,47600455615929490626163943130629826387064004292876452673926931722754065500594,0x111fb767c4be5d826021a7e1fb3c59c5e1ad1028711f865cc6cfc0f1d580008b,76791.5
2026-05-26 15:34:03,1779802270,"Will the price of Bitcoin be between $74,000 and $76,000 on May 26?",will-the-price-of-bitcoin-be-between-74000-76000-on-may-26-2026,No,TRADE,BUY,0.915,74.2,68.29696,47600455615929490626163943130629826387064004292876452673926931722754065500594,0x3d9109766da0fdecefa23e3790588db40994a1a999bebf0be59312e575395ec4,76791.5
2026-05-26 15:34:03,1779802270,"Will the price of Bitcoin be between $74,000 and $76,000 on May 26?",will-the-price-of-bitcoin-be-between-74000-76000-on-may-26-2026,No,TRADE,BUY,0.9034858328597779,162.216154,147.550147,47600455615929490626163943130629826387064004292876452673926931722754065500594,0xd0bc6684b0ed7e47a8e1a50d16c17987bb8d9661f637f7557977d80bf8aee28f,76791.49
2026-05-26 15:34:04,1779802270,"Will the price of Bitcoin be between $74,000 and $76,000 on May 26?",will-the-price-of-bitcoin-be-between-74000-76000-on-may-26-2026,No,TRADE,BUY,0.9136662225183211,150.1,137.97009,47600455615929490626163943130629826387064004292876452673926931722754065500594,0x5cb00e11c778ca770375624f56945f9a54a61dedc567094a9c362d03fb7f785a,76788.0
2026-05-26 15:34:05,1779802270,"Will the price of Bitcoin be above $76,000 on May 26?",bitcoin-above-76k-on-may-26-2026,Yes,TRADE,BUY,0.898,427.99,387.07917,101696400522904383879910424453274795510574484165894079507232485023663200731882,0x22ed13e57ec01b152f7738f3dfa416cc14ec0c29c83d34733ad4c330a794b187,76780.01
